brand,model,module_type,speed,number_of_modules,module_size,price_per_gb,color,first_word_latency,cas_timing,error_correction,price
crucial,ballistix sport 16 gb,ddr4,{'cycles': 2400000000},0.4285714285714285,{'total': 4000000000},"['usd', '0.00']",gray / silver,0.6219640119422254,0.6842105263157894,non-ecc / unbuffered,0.0
crucial,ballistix sport 2 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 2000000000},"['usd', '0.00']",black / silver,0.6356814330670539,0.3157894736842105,non-ecc / unbuffered,0.0
crucial,ballistix sport 3 gb,ddr3,{'cycles': 1333000000},0.2857142857142857,{'total': 1000000000},"['usd', '0.00']",black / silver,0.6356814330670539,0.3157894736842105,non-ecc / unbuffered,0.0
crucial,ballistix sport 32 gb,ddr4,{'cycles': 2400000000},0.4285714285714285,{'total': 8000000000},"['usd', '0.00']",gray / silver,0.6219640119422254,0.6842105263157894,non-ecc / unbuffered,0.0
crucial,ballistix sport 4 gb,ddr3,{'cycles': 1600000000},0.1428571428571428,{'total': 2000000000},"['usd', '0.00']",black / silver,0.4538852578068264,0.3157894736842105,non-ecc / unbuffered,0.0
crucial,ballistix sport 6 gb,ddr3,{'cycles': 1600000000},0.2857142857142857,{'total': 2000000000},"['usd', '0.00']",orange / white,0.4538852578068264,0.3157894736842105,non-ecc / unbuffered,0.0
crucial,ballistix sport 8 gb,ddr3,{'cycles': 1866000000},0.0,{'total': 8000000000},"['usd', '9.871']",black / silver,0.4109577987573629,0.3684210526315789,non-ecc / unbuffered,0.0
crucial,ballistix sport at 16 gb,ddr4,{'cycles': 3200000000},0.1428571428571428,{'total': 8000000000},"['usd', '0.00']",silver / black,0.3530218671830871,0.6842105263157894,non-ecc / unbuffered,0.0
crucial,ballistix sport at 32 gb,ddr4,{'cycles': 3200000000},0.1428571428571428,{'total': 16000000000},"['usd', '0.00']",silver / black,0.3530218671830871,0.6842105263157894,non-ecc / unbuffered,0.0
crucial,ballistix sport at 64 gb,ddr4,{'cycles': 3000000000},0.4285714285714285,{'total': 16000000000},"['usd', '5.906']",silver / black,0.4605825869442427,0.7368421052631577,non-ecc / unbuffered,0.0
crucial,ballistix sport at 8 gb,ddr4,{'cycles': 2666000000},0.0,{'total': 8000000000},"['usd', '0.00']",silver / black,0.5146453643185669,0.6842105263157894,non-ecc / unbuffered,0.0
crucial,ballistix sport lt 16 gb,ddr4,{'cycles': 3000000000},0.0,{'total': 16000000000},"['usd', '0.00']",red / black,0.3530218671830871,0.631578947368421,non-ecc / unbuffered,0.0
crucial,ballistix sport lt 32 gb,ddr4,{'cycles': 3200000000},0.1428571428571428,{'total': 16000000000},"['usd', '0.00']",white / silver,0.3530218671830871,0.6842105263157894,non-ecc / unbuffered,0.0
crucial,ballistix sport lt 4 gb,ddr4,{'cycles': 2666000000},0.0,{'total': 4000000000},"['usd', '0.00']",gray,0.5146453643185669,0.6842105263157894,non-ecc / unbuffered,0.0
crucial,ballistix sport lt 64 gb,ddr4,{'cycles': 2400000000},0.4285714285714285,{'total': 16000000000},"['usd', '0.00']",red / silver,0.6219640119422254,0.6842105263157894,non-ecc / unbuffered,0.0
crucial,ballistix sport lt 8 gb,ddr4,{'cycles': 2400000000},0.1428571428571428,{'total': 4000000000},"['usd', '0.00']",red,0.6219640119422254,0.6842105263157894,non-ecc / unbuffered,0.0
crucial,ballistix sport xt 16 gb,ddr3,{'cycles': 1866000000},0.4285714285714285,{'total': 4000000000},"['usd', '0.00']",blue / silver,0.4109577987573629,0.3684210526315789,non-ecc / unbuffered,0.0
crucial,ballistix sport xt 32 gb,ddr3,{'cycles': 1866000000},0.4285714285714285,{'total': 8000000000},"['usd', '0.00']",blue / silver,0.4109577987573629,0.3684210526315789,non-ecc / unbuffered,0.0
crucial,ballistix sport xt 4 gb,ddr3,{'cycles': 1866000000},0.0,{'total': 4000000000},"['usd', '0.00']",blue / silver,0.4109577987573629,0.3684210526315789,non-ecc / unbuffered,0.0
crucial,ballistix sport xt 8 gb,ddr3,{'cycles': 1866000000},0.0,{'total': 8000000000},"['usd', '0.00']",blue / silver,0.4109577987573629,0.3684210526315789,non-ecc / unbuffered,0.0
crucial,ballistix tactical 12 gb,ddr3,{'cycles': 1600000000},0.2857142857142857,{'total': 4000000000},"['usd', '0.00']",black / silver,0.3530218671830871,0.2631578947368421,non-ecc / unbuffered,0.0
crucial,ballistix tactical 16 gb,ddr4,{'cycles': 3000000000},0.1428571428571428,{'total': 8000000000},"['usd', '0.00']",black,0.3530218671830871,0.631578947368421,non-ecc / unbuffered,0.0
crucial,ballistix tactical 32 gb,ddr4,{'cycles': 2666000000},0.4285714285714285,{'total': 8000000000},"['usd', '0.00']",silver,0.5146453643185669,0.6842105263157894,non-ecc / unbuffered,0.0
crucial,ballistix tactical 4 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 4000000000},"['usd', '0.00']",black / yellow,0.3530218671830871,0.2631578947368421,non-ecc / unbuffered,0.0
crucial,ballistix tactical 64 gb,ddr4,{'cycles': 3000000000},0.4285714285714285,{'total': 16000000000},"['usd', '0.00']",black,0.3530218671830871,0.631578947368421,non-ecc / unbuffered,0.0
crucial,ballistix tactical 8 gb,ddr3,{'cycles': 2133000000},0.1428571428571428,{'total': 4000000000},"['usd', '0.00']",yellow,0.3783587509077705,0.4210526315789474,non-ecc / unbuffered,0.0
crucial,ballistix tactical tracer 12 gb,ddr3,{'cycles': 1600000000},0.2857142857142857,{'total': 4000000000},"['usd', '0.00']",black / silver,0.3530218671830871,0.2631578947368421,non-ecc / unbuffered,0.0
crucial,ballistix tactical tracer 16 gb,ddr4,{'cycles': 3000000000},0.1428571428571428,{'total': 8000000000},"['usd', '5.624']",silver,0.4068425724199144,0.6842105263157894,non-ecc / unbuffered,0.0
crucial,ballistix tactical tracer 32 gb,ddr4,{'cycles': 2666000000},0.1428571428571428,{'total': 16000000000},"['usd', '5.026']",silver,0.5146453643185669,0.6842105263157894,non-ecc / unbuffered,0.0
crucial,ballistix tactical tracer 4 gb,ddr3,{'cycles': 1866000000},0.0,{'total': 4000000000},"['usd', '0.00']",black / silver,0.3244573549584443,0.3157894736842105,non-ecc / unbuffered,0.0
crucial,ballistix tactical tracer 64 gb,ddr4,{'cycles': 3000000000},0.4285714285714285,{'total': 16000000000},"['usd', '0.00']",silver,0.4068425724199144,0.6842105263157894,non-ecc / unbuffered,0.0
crucial,ballistix tactical tracer 8 gb,ddr4,{'cycles': 2666000000},0.0,{'total': 8000000000},"['usd', '0.00']",silver / black,0.5146453643185669,0.6842105263157894,non-ecc / unbuffered,0.0
crucial,ballistix tactical tracer rgb 16 gb,ddr4,{'cycles': 3200000000},0.1428571428571428,{'total': 8000000000},"['usd', '6.437']",silver,0.3530218671830871,0.6842105263157894,non-ecc / unbuffered,0.0
crucial,ballistix tactical tracer rgb 32 gb,ddr4,{'cycles': 3000000000},0.4285714285714285,{'total': 8000000000},"['usd', '0.00']",silver,0.3530218671830871,0.631578947368421,non-ecc / unbuffered,0.0
crucial,ballistix tactical tracer rgb 8 gb,ddr4,{'cycles': 3200000000},0.0,{'total': 8000000000},"['usd', '0.00']",silver,0.3530218671830871,0.6842105263157894,non-ecc / unbuffered,0.0
crucial,ballistix tracer 1 gb,ddr2,{'cycles': 800000000},0.0,{'total': 1000000000},"['usd', '0.00']",black,0.3530218671830871,0.0526315789473684,non-ecc / unbuffered,0.0
crucial,ballistix tracer 2 gb,ddr3,{'cycles': 1333000000},0.1428571428571428,{'total': 1000000000},"['usd', '0.00']",green / silver,0.3936092955700798,0.2105263157894736,non-ecc / unbuffered,0.0
crucial,ballistix tracer 3 gb,ddr3,{'cycles': 1600000000},0.2857142857142857,{'total': 1000000000},"['usd', '0.00']",blue / silver,0.3530218671830871,0.2631578947368421,non-ecc / unbuffered,0.0
crucial,ballistix tracer 4 gb,ddr3,{'cycles': 1333000000},0.1428571428571428,{'total': 2000000000},"['usd', '0.00']",green / silver,0.3936092955700798,0.2105263157894736,non-ecc / unbuffered,0.0
crucial,ballistix tracer 6 gb,ddr3,{'cycles': 1600000000},0.2857142857142857,{'total': 2000000000},"['usd', '0.00']",black / silver,0.3530218671830871,0.2631578947368421,non-ecc / unbuffered,0.0
crucial,ct102464ba1339 8 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 8000000000},"['usd', '0.00']",green,0.6356814330670539,0.3157894736842105,non-ecc / unbuffered,0.0
crucial,ct102464ba160b 8 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 8000000000},"['usd', '4.746']",green,0.6556120390543048,0.4210526315789474,non-ecc / unbuffered,0.0
crucial,ct102464bd160b 8 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 8000000000},"['usd', '4.744']",black / green,0.6556120390543048,0.4210526315789474,non-ecc / unbuffered,0.0
crucial,ct102464bf1339 8 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 8000000000},"['usd', '0.00']",green,0.6356814330670539,0.3157894736842105,non-ecc / unbuffered,0.0
crucial,ct102464bf186d 8 gb,ddr3,{'cycles': 1866000000},0.0,{'total': 8000000000},"['usd', '4.374']",green / black,0.6704591301541192,0.5263157894736841,non-ecc / unbuffered,0.0
crucial,ct102472ba186d 8 gb,ddr3,{'cycles': 1866000000},0.0,{'total': 8000000000},"['usd', '9.373']",green / black,0.6704591301541192,0.5263157894736841,ecc / unbuffered,0.0
crucial,ct102472bd1339 8 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 8000000000},"['usd', '5.125']",green,0.6356814330670539,0.3157894736842105,ecc / unbuffered,0.0
crucial,ct102472bd160b 8 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 8000000000},"['usd', '5.961']",black / green,0.6556120390543048,0.4210526315789474,ecc / unbuffered,0.0
crucial,ct102472bf160b 8 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 8000000000},"['usd', '0.00']",green / black,0.6556120390543048,0.4210526315789474,non-ecc / unbuffered,0.0
crucial,ct12864aa667 1 gb,ddr2,{'cycles': 667000000},0.0,{'total': 1000000000},"['usd', '16.520']",green,0.7559105946905511,0.1052631578947368,non-ecc / unbuffered,0.0
crucial,ct12864ac53e 1 gb,ddr2,{'cycles': 533000000},0.0,{'total': 1000000000},"['usd', '0.00']",green,0.7572016460905349,0.0526315789473684,non-ecc / unbuffered,0.0
crucial,ct12864ac667 1 gb,ddr2,{'cycles': 667000000},0.0,{'total': 1000000000},"['usd', '0.00']",green,0.7559105946905511,0.1052631578947368,non-ecc / unbuffered,0.0
crucial,ct12864ac800 1 gb,ddr2,{'cycles': 800000000},0.0,{'total': 1000000000},"['usd', '0.00']",green,0.756475429678044,0.1578947368421052,non-ecc / unbuffered,0.0
crucial,ct12864ba1067 1 gb,ddr3,{'cycles': 1066000000},0.0,{'total': 1000000000},"['usd', '0.00']",green,0.605825869442427,0.2105263157894736,non-ecc / unbuffered,0.0
crucial,ct12864ba1339 1 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 1000000000},"['usd', '0.00']",green,0.6356814330670539,0.3157894736842105,non-ecc / unbuffered,0.0
crucial,ct12864ba160b 1 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 1000000000},"['usd', '0.00']",black / green,0.6556120390543048,0.4210526315789474,non-ecc / unbuffered,0.0
crucial,ct12864bc1067 1 gb,ddr3,{'cycles': 1066000000},0.0,{'total': 1000000000},"['usd', '8.440']",green,0.605825869442427,0.2105263157894736,non-ecc / unbuffered,0.0
crucial,ct12872aa80e 1 gb,ddr2,{'cycles': 800000000},0.0,{'total': 1000000000},"['usd', '0.00']",black / green,0.5547486484305655,0.1052631578947368,ecc / unbuffered,0.0
crucial,ct12872bd1339 1 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 1000000000},"['usd', '0.00']",black / green,0.6356814330670539,0.3157894736842105,ecc / unbuffered,0.0
crucial,ct16g3ersld41339 16 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 16000000000},"['usd', '4.561']",green,0.6356814330670539,0.3157894736842105,ecc / registered,0.0
crucial,ct16g3ersld4160b 16 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 16000000000},"['usd', '3.499']",black / green,0.6556120390543048,0.4210526315789474,ecc / registered,0.0
crucial,ct16g3erslq41067 16 gb,ddr3,{'cycles': 1066000000},0.0,{'total': 16000000000},"['usd', '0.00']",black,0.605825869442427,0.2105263157894736,ecc / registered,0.0
crucial,ct16g3erslq81067 16 gb,ddr3,{'cycles': 1066000000},0.0,{'total': 16000000000},"['usd', '6.187']",green,0.605825869442427,0.2105263157894736,ecc / registered,0.0
crucial,ct16g3ervld4160b 16 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 16000000000},"['usd', '8.062']",green / black,0.8778342612765271,0.4210526315789474,ecc / registered,0.0
crucial,ct16g3r186dm 16 gb,ddr3,{'cycles': 1866000000},0.0,{'total': 16000000000},"['usd', '12.059']",black / green,0.6704591301541192,0.5263157894736841,ecc / registered,0.0
crucial,ct16g4dfd8213 16 gb,ddr4,{'cycles': 2133000000},0.0,{'total': 16000000000},"['usd', '0.00']",green,0.681029613491487,0.631578947368421,non-ecc / unbuffered,0.0
crucial,ct16g4dfd824a 16 gb,ddr4,{'cycles': 2400000000},0.0,{'total': 16000000000},"['usd', '3.438']",green / black,0.6892600661663841,0.7368421052631577,non-ecc / unbuffered,0.0
crucial,ct16g4dfd8266 16 gb,ddr4,{'cycles': 2666000000},0.0,{'total': 16000000000},"['usd', '3.734']",green / black,0.6962801581537963,0.8421052631578947,non-ecc / unbuffered,0.0
crucial,ct16g4dfd832a 16 gb,ddr4,{'cycles': 3200000000},0.0,{'total': 16000000000},"['usd', '0.00']",green / black,0.6556120390543048,1.0,non-ecc / unbuffered,0.0
crucial,ct16g4rfd4213 16 gb,ddr4,{'cycles': 2133000000},0.0,{'total': 16000000000},"['usd', '5.061']",black / green,0.681029613491487,0.631578947368421,ecc / registered,0.0
crucial,ct16g4rfd424a 16 gb,ddr4,{'cycles': 2400000000},0.0,{'total': 16000000000},"['usd', '5.312']",green / black,0.6892600661663841,0.7368421052631577,ecc / registered,0.0
crucial,ct16g4rfd4266 16 gb,ddr4,{'cycles': 2666000000},0.0,{'total': 16000000000},"['usd', '5.624']",green / black,0.6962801581537963,0.8421052631578947,ecc / registered,0.0
crucial,ct16g4rfd4266-2g6e1 16 gb,ddr4,{'cycles': 2666000000},0.0,{'total': 16000000000},"['usd', '0.00']",green / black,0.6962801581537963,0.8421052631578947,ecc / registered,0.0
crucial,ct16g4rfd8266 16 gb,ddr4,{'cycles': 2666000000},0.0,{'total': 16000000000},"['usd', '7.311']",green / black,0.6962801581537963,0.8421052631578947,ecc / registered,0.0
crucial,ct16g4rfd8266-2g6e1 16 gb,ddr4,{'cycles': 2666000000},0.0,{'total': 16000000000},"['usd', '0.00']",green / black,0.6962801581537963,0.8421052631578947,non-ecc / unbuffered,0.0
crucial,ct16g4rfd8293 16 gb,ddr4,{'cycles': 2933000000},0.0,{'total': 16000000000},"['usd', '0.00']",green / black,0.7016057451787299,0.9473684210526314,ecc / registered,0.0
crucial,ct16g4rfd832a 16 gb,ddr4,{'cycles': 3200000000},0.0,{'total': 16000000000},"['usd', '0.00']",green / black,0.6556120390543048,1.0,ecc / registered,0.0
crucial,ct16g4rfs4293 16 gb,ddr4,{'cycles': 2933000000},0.0,{'total': 16000000000},"['usd', '0.00']",green / black,0.7016057451787299,0.9473684210526314,ecc / registered,0.0
crucial,ct16g4sfd824a 16 gb,ddr4,{'cycles': 2400000000},0.0,{'total': 16000000000},"['usd', '3.499']",black / green,0.6892600661663841,0.7368421052631577,non-ecc / unbuffered,0.0
crucial,ct16g4sfd8266 16 gb,ddr4,{'cycles': 2666000000},0.0,{'total': 16000000000},"['usd', '3.687']",green / black,0.6962801581537963,0.8421052631578947,non-ecc / unbuffered,0.0
crucial,ct16g4tfd8266 16 gb,ddr4,{'cycles': 2666000000},0.0,{'total': 16000000000},"['usd', '0.00']",green / black,0.6962801581537963,0.8421052631578947,ecc / unbuffered,0.0
crucial,ct16g4vfd4213 16 gb,ddr4,{'cycles': 2133000000},0.0,{'total': 16000000000},"['usd', '5.934']",black / green,0.681029613491487,0.631578947368421,ecc / registered,0.0
crucial,ct16g4vfs4266 16 gb,ddr4,{'cycles': 2666000000},0.0,{'total': 16000000000},"['usd', '0.00']",green / black,0.6962801581537963,0.8421052631578947,ecc / registered,0.0
crucial,ct16g4wfd8213 16 gb,ddr4,{'cycles': 2133000000},0.0,{'total': 16000000000},"['usd', '0.00']",green,0.681029613491487,0.631578947368421,ecc / unbuffered,0.0
crucial,ct16g4wfd824a 16 gb,ddr4,{'cycles': 2400000000},0.0,{'total': 16000000000},"['usd', '0.00']",green,0.6892600661663841,0.7368421052631577,ecc / unbuffered,0.0
crucial,ct16g4wfd8266 16 gb,ddr4,{'cycles': 2666000000},0.0,{'total': 16000000000},"['usd', '8.999']",green,0.6962801581537963,0.8421052631578947,ecc / unbuffered,0.0
crucial,ct16g4xfd8266 16 gb,ddr4,{'cycles': 2666000000},0.0,{'total': 16000000000},"['usd', '0.00']",green / black,0.6962801581537963,0.8421052631578947,ecc / unbuffered,0.0
crucial,ct204864bf160b 16 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 16000000000},"['usd', '9.496']",black / green,0.6556120390543048,0.4210526315789474,non-ecc / unbuffered,0.0
crucial,ct204872bb160b 16 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 16000000000},"['usd', '0.00']",green,0.6556120390543048,0.4210526315789474,ecc / registered,0.0
crucial,ct25664aa1067 2 gb,ddr2,{'cycles': 1066000000},0.0,{'total': 2000000000},"['usd', '9.500']",green,0.605825869442427,0.2105263157894736,non-ecc / unbuffered,0.0
crucial,ct25664aa667 2 gb,ddr2,{'cycles': 667000000},0.0,{'total': 2000000000},"['usd', '6.995']",green,0.7559105946905511,0.1052631578947368,non-ecc / unbuffered,0.0
crucial,ct25664aa800 2 gb,ddr2,{'cycles': 800000000},0.0,{'total': 2000000000},"['usd', '0.00']",green,0.756475429678044,0.1578947368421052,non-ecc / unbuffered,0.0
crucial,ct25664ac53e 2 gb,ddr2,{'cycles': 533000000},0.0,{'total': 2000000000},"['usd', '0.00']",green,0.7572016460905349,0.0526315789473684,non-ecc / unbuffered,0.0
crucial,ct25664ac667 2 gb,ddr2,{'cycles': 667000000},0.0,{'total': 2000000000},"['usd', '7.495']",green,0.7559105946905511,0.1052631578947368,non-ecc / unbuffered,0.0
crucial,ct25664ac800 2 gb,ddr2,{'cycles': 800000000},0.0,{'total': 2000000000},"['usd', '7.000']",green,0.756475429678044,0.1578947368421052,non-ecc / unbuffered,0.0
crucial,ct25664ba1067 2 gb,ddr3,{'cycles': 1066000000},0.0,{'total': 2000000000},"['usd', '9.990']",green,0.605825869442427,0.2105263157894736,non-ecc / unbuffered,0.0
crucial,ct25664ba1339 2 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 2000000000},"['usd', '7.445']",green,0.6356814330670539,0.3157894736842105,non-ecc / unbuffered,0.0
crucial,ct25664ba1339a 2 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 2000000000},"['usd', '0.00']",black / green,0.6356814330670539,0.3157894736842105,non-ecc / unbuffered,0.0
crucial,ct25664ba160b 2 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 2000000000},"['usd', '7.000']",green,0.6556120390543048,0.4210526315789474,non-ecc / unbuffered,0.0
crucial,ct25664ba160ba 2 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 2000000000},"['usd', '0.00']",black / green,0.6556120390543048,0.4210526315789474,non-ecc / unbuffered,0.0
crucial,ct25664bc1067 2 gb,ddr3,{'cycles': 1066000000},0.0,{'total': 2000000000},"['usd', '17.495']",green,0.605825869442427,0.2105263157894736,non-ecc / unbuffered,0.0
crucial,ct25664bc1067t 2 gb,ddr3,{'cycles': 1066000000},0.0,{'total': 2000000000},"['usd', '0.00']",green,0.605825869442427,0.2105263157894736,non-ecc / unbuffered,0.0
crucial,ct25664bc1339 2 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 2000000000},"['usd', '7.895']",green,0.6356814330670539,0.3157894736842105,non-ecc / unbuffered,0.0
crucial,ct25664bd1339 2 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 2000000000},"['usd', '0.00']",green,0.6356814330670539,0.3157894736842105,non-ecc / unbuffered,0.0
crucial,ct25664bd160b 2 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 2000000000},"['usd', '0.00']",green,0.6556120390543048,0.4210526315789474,non-ecc / unbuffered,0.0
crucial,ct25664bd160bj 2 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 2000000000},"['usd', '0.00']",green / black,0.6556120390543048,0.4210526315789474,non-ecc / unbuffered,0.0
crucial,ct25664bf1339 2 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 2000000000},"['usd', '0.00']",green,0.6356814330670539,0.3157894736842105,non-ecc / unbuffered,0.0
crucial,ct25672aa667 2 gb,ddr2,{'cycles': 667000000},0.0,{'total': 2000000000},"['usd', '0.00']",green,0.7559105946905511,0.1052631578947368,ecc / unbuffered,0.0
crucial,ct25672ab667s 2 gb,ddr2,{'cycles': 667000000},0.0,{'total': 2000000000},"['usd', '0.00']",green,0.7559105946905511,0.1052631578947368,non-ecc / unbuffered,0.0
crucial,ct25672bd1339 2 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 2000000000},"['usd', '0.00']",black / green,0.6356814330670539,0.3157894736842105,ecc / unbuffered,0.0
crucial,ct25672bd160b 2 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 2000000000},"['usd', '0.00']",green,0.6556120390543048,0.4210526315789474,ecc / unbuffered,0.0
crucial,ct2cp12872aa667 2 gb,ddr2,{'cycles': 667000000},0.0,{'total': 2000000000},"['usd', '0.00']",green,0.7559105946905511,0.1052631578947368,non-ecc / unbuffered,0.0
crucial,ct2cp25672aa667 4 gb,ddr2,{'cycles': 667000000},0.1428571428571428,{'total': 2000000000},"['usd', '0.00']",green,0.7559105946905511,0.1052631578947368,non-ecc / unbuffered,0.0
crucial,ct2cp25672af667 4 gb,ddr2,{'cycles': 667000000},0.1428571428571428,{'total': 2000000000},"['usd', '7.247']",green,0.7559105946905511,0.1052631578947368,ecc / registered,0.0
crucial,ct2cp25672ba1067 4 gb,ddr3,{'cycles': 1066000000},0.1428571428571428,{'total': 2000000000},"['usd', '0.00']",green,0.605825869442427,0.2105263157894736,ecc / unbuffered,0.0
crucial,ct2cp6464aa667 1 gb,ddr2,{'cycles': 667000000},0.1428571428571428,{'total': 512000000},"['usd', '0.00']",green,0.7559105946905511,0.1052631578947368,non-ecc / unbuffered,0.0
crucial,ct2g3ersld81339 2 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 2000000000},"['usd', '0.00']",green,0.6356814330670539,0.3157894736842105,ecc / registered,0.0
crucial,ct2g3ersls8160b 2 gb,ddr3,{'cycles': 1600000000},0.0,{'total': 2000000000},"['usd', '0.00']",green,0.6556120390543048,0.4210526315789474,ecc / registered,0.0
crucial,ct2g3ervls81339 2 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 2000000000},"['usd', '0.00']",green,0.6356814330670539,0.3157894736842105,ecc / registered,0.0
crucial,ct2g3s1067m 2 gb,ddr3,{'cycles': 1066000000},0.0,{'total': 2000000000},"['usd', '0.00']",black / green,0.605825869442427,0.2105263157894736,non-ecc / unbuffered,0.0
crucial,ct2g3s1339m 2 gb,ddr3,{'cycles': 1333000000},0.0,{'total': 2000000000},"['usd', '0.00']",black / green,0.6356814330670539,0.3157894736842105,non-ecc / unbuffered,0.0
crucial,ct2g4sfs624a 2 gb,ddr4,{'cycles': 2400000000},0.0,{'total': 2000000000},"['usd', '0.00']",green / black,0.6892600661663841,0.7368421052631577,non-ecc / unbuffered,0.0
crucial,ct2k102464bd186d 16 gb,ddr3,{'cycles': 1866000000},0.1428571428571428,{'total': 8000000000},"['usd', '0.00']",green / black,0.6704591301541192,0.5263157894736841,non-ecc / unbuffered,0.0
crucial,ct2k102464bf186d 16 gb,ddr3,{'cycles': 1866000000},0.1428571428571428,{'total': 8000000000},"['usd', '4.436']",black / green,0.6704591301541192,0.5263157894736841,non-ecc / unbuffered,0.0
crucial,ct2k16g3ersdd4186d 32 gb,ddr3,{'cycles': 1866000000},0.1428571428571428,{'total': 16000000000},"['usd', '0.00']",green,0.6704591301541192,0.5263157894736841,ecc / registered,0.0
crucial,ct2k16g3ersld4160b 32 gb,ddr3,{'cycles': 1600000000},0.1428571428571428,{'total': 16000000000},"['usd', '5.593']",green,0.6556120390543048,0.4210526315789474,ecc / registered,0.0
crucial,ct2k16g3r186dm 32 gb,ddr3,{'cycles': 1866000000},0.1428571428571428,{'total': 16000000000},"['usd', '0.00']",black / green,0.6704591301541192,0.5263157894736841,ecc / registered,0.0
crucial,ct2k16g3s186dm 32 gb,ddr3,{'cycles': 1866000000},0.1428571428571428,{'total': 16000000000},"['usd', '0.00']",green / black,0.6704591301541192,0.5263157894736841,non-ecc / unbuffered,0.0
crucial,ct2k16g4dfd8213 32 gb,ddr4,{'cycles': 2133000000},0.1428571428571428,{'total': 16000000000},"['usd', '4.525']",black / green,0.681029613491487,0.631578947368421,non-ecc / unbuffered,0.0
crucial,ct2k16g4dfd8266 32 gb,ddr4,{'cycles': 2666000000},0.1428571428571428,{'total': 16000000000},"['usd', '3.618']",green / black,0.6962801581537963,0.8421052631578947,non-ecc / unbuffered,0.0
crucial,ct2k16g4dfd832a 32 gb,ddr4,{'cycles': 3200000000},0.1428571428571428,{'total': 16000000000},"['usd', '4.452']",green / black,0.6556120390543048,1.0,non-ecc / unbuffered,0.0
crucial,ct2k16g4dfra32a 32 gb,ddr4,{'cycles': 3200000000},0.1428571428571428,{'total': 16000000000},"['usd', '3.592']",green / black,0.6556120390543048,1.0,non-ecc / unbuffered,0.0
crucial,ct2k16g4rfd4213 32 gb,ddr4,{'cycles': 2133000000},0.1428571428571428,{'total': 16000000000},"['usd', '0.00']",green,0.681029613491487,0.631578947368421,ecc / registered,0.0
crucial,ct2k16g4rfs4266 32 gb,ddr4,{'cycles': 2666000000},0.1428571428571428,{'total': 16000000000},"['usd', '0.00']",green / black,0.6962801581537963,0.8421052631578947,ecc / registered,0.0
crucial,ct2k16g4sfd8213 32 gb,ddr4,{'cycles': 2133000000},0.1428571428571428,{'total': 16000000000},"['usd', '4.906']",black / green,0.681029613491487,0.631578947368421,non-ecc / unbuffered,0.0
crucial,ct2k16g4sfd8266 32 gb,ddr4,{'cycles': 2666000000},0.1428571428571428,{'total': 16000000000},"['usd', '3.703']",green / black,0.6962801581537963,0.8421052631578947,non-ecc / unbuffered,0.0
crucial,ct2k16g4sfra32a 32 gb,ddr4,{'cycles': 3200000000},0.1428571428571428,{'total': 16000000000},"['usd', '2.906']",green,0.6556120390543048,1.0,non-ecc / unbuffered,0.0
crucial,ct2k16g4vfd4213 32 gb,ddr4,{'cycles': 2133000000},0.1428571428571428,{'total': 16000000000},"['usd', '0.00']",black / green,0.681029613491487,0.631578947368421,ecc / registered,0.0
crucial,ct2k25664ba160ba 4 gb,ddr3,{'cycles': 1600000000},0.1428571428571428,{'total': 2000000000},"['usd', '0.00']",black / green,0.6556120390543048,0.4210526315789474,non-ecc / unbuffered,0.0
crucial,ct2k25664bd160ba 4 gb,ddr3,{'cycles': 1600000000},0.1428571428571428,{'total': 2000000000},"['usd', '0.00']",green / black,0.6556120390543048,0.4210526315789474,non-ecc / unbuffered,0.0
crucial,ct2k2g3s1067m 4 gb,ddr3,{'cycles': 1066000000},0.1428571428571428,{'total': 2000000000},"['usd', '0.00']",black / green,0.605825869442427,0.2105263157894736,non-ecc / unbuffered,0.0
