brand,model,size,resolution,refresh_rate,response_time,panel_type,aspect_ratio,price
hp,hp la2205wg-new,0.14,"{'width': 1680, 'height': 1050}",0.0909090909090909,0.1967871485943775,tn,16:10,0.0
hp,j3g14a4#aba,0.24,"{'width': 5120, 'height': 2880}",0.0909090909090909,0.5582329317269076,ips,16:9,0.0
hp,k0q34aa#aba,0.172,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.3172690763052209,ips,16:9,0.0
hp,k1m38aa,0.24,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.5582329317269076,ips,16:9,0.0
hp,k7x31aa#aba,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
hp,l1506x,0.0,"{'width': 1024, 'height': 768}",0.1363636363636363,0.3172690763052209,ips,4:3,0.0
hp,l1711,0.04,"{'width': 1280, 'height': 1024}",0.1363636363636363,0.1967871485943775,ips,5:4,0.0
hp,l190w,0.08,"{'width': 1440, 'height': 900}",0.1363636363636363,0.1967871485943775,tn,16:10,0.0
hp,l191s,0.08,"{'width': 1280, 'height': 1024}",0.0909090909090909,0.1967871485943775,tn,5:4,0.0
hp,l1e32a8#aba,0.1,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,l2045w,0.102,"{'width': 1680, 'height': 1050}",0.0909090909090909,0.1967871485943775,tn,16:10,0.0
hp,l2201x,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.6385542168674698,tn,16:9,0.0
hp,l2206tm,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,l2311c,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,l240w,0.18,"{'width': 1920, 'height': 1200}",0.0909090909090909,0.1967871485943775,tn,16:10,0.0
hp,la1905wg,0.08,"{'width': 1440, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:10,0.0
hp,la1951g,0.08,"{'width': 1280, 'height': 1024}",0.0909090909090909,0.1967871485943775,tn,5:4,0.0
hp,la2006x,0.1,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,la2205wg,0.14,"{'width': 1680, 'height': 1050}",0.0909090909090909,0.1967871485943775,tn,16:10,0.0
hp,la2206x,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,la2206xc,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,la2306x,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,la2405wg,0.18,"{'width': 1920, 'height': 1200}",0.0909090909090909,0.1967871485943775,tn,16:10,0.0
hp,la2405x,0.18,"{'width': 1920, 'height': 1200}",0.0909090909090909,0.1967871485943775,tn,16:10,0.0
hp,le1711,0.04,"{'width': 1280, 'height': 1024}",0.0909090909090909,0.1967871485943775,tn,5:4,0.0
hp,le1751g,0.04,"{'width': 1280, 'height': 1024}",0.0909090909090909,0.1967871485943775,tn,5:4,0.0
hp,le1851wt,0.07,"{'width': 1366, 'height': 768}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,le1901w,0.08,"{'width': 1440, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:10,0.0
hp,le1901wi,0.08,"{'width': 1440, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:10,0.0
hp,le1901wm,0.08,"{'width': 1440, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:10,0.0
hp,le1911,0.08,"{'width': 1280, 'height': 1024}",0.0909090909090909,0.1967871485943775,tn,5:4,0.0
hp,le1911i,0.08,"{'width': 1280, 'height': 1024}",0.0909090909090909,0.1967871485943775,tn,5:4,0.0
hp,le2002x,0.1,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,le2002xi,0.1,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,le2002xm,0.1,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,le2201w,0.14,"{'width': 1680, 'height': 1050}",0.0909090909090909,0.1967871485943775,tn,16:10,0.0
hp,le2202x,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,le2202x ll649aa#aba),0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,lp2475w,0.18,"{'width': 1920, 'height': 1200}",0.0909090909090909,0.2369477911646586,ips,16:10,0.0
hp,lp2480zx,0.18,"{'width': 1920, 'height': 1200}",0.0909090909090909,0.4779116465863454,ips,16:10,0.0
hp,lv1911,0.07,"{'width': 1366, 'height': 768}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
hp,lv2311,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,n223,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,n246v,0.176,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
hp,nv23(e1k96aa#aba),0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.2771084337349397,ips,16:9,0.0
hp,nv24,0.176,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.2771084337349397,ips,16:9,0.0
hp,omen,0.34,"{'width': 2560, 'height': 1440}",0.1363636363636363,0.1967871485943775,va,16:9,0.0
hp,omen x 27,0.24,"{'width': 2560, 'height': 1440}",0.6363636363636364,0.036144578313253,tn,16:9,0.0
hp,omen x 35,0.4000000000000001,"{'width': 3440, 'height': 1440}",0.2121212121212121,0.1566265060240964,va,21:9,0.0
hp,omen x emperium 65,1.0,"{'width': 3840, 'height': 2160}",0.3454545454545454,0.1566265060240964,va,16:9,0.0
hp,omen 25,0.19,"{'width': 1920, 'height': 1080}",0.3454545454545454,0.1566265060240964,tn,16:9,0.0
hp,omen 27,0.24,"{'width': 2560, 'height': 1440}",0.409090909090909,0.036144578313253,tn,16:9,0.0
hp,omen 27i,0.24,"{'width': 2560, 'height': 1440}",0.409090909090909,0.036144578313253,ips,16:9,0.0
hp,p191,0.07,"{'width': 1366, 'height': 768}",0.409090909090909,0.1967871485943775,tn,16:9,0.0
hp,p19a,0.08,"{'width': 1280, 'height': 1024}",0.0909090909090909,0.1967871485943775,tn,5:4,0.0
hp,p201,0.1,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,p201m,0.1,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,p204,0.09,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,p221,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,p224,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
hp,p22h g4,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
hp,p244,0.176,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
hp,p24h g4,0.176,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.5582329317269076,ips,16:9,0.0
hp,p274,0.24,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.5582329317269076,ips,16:9,0.0
hp,p27h g4,0.24,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
hp,pavilion 27q,0.24,"{'width': 2560, 'height': 1440}",0.0909090909090909,0.1967871485943775,pls,16:9,0.0
hp,pavilion 32,0.34,"{'width': 2560, 'height': 1440}",0.0909090909090909,0.2771084337349397,va,16:9,0.0
hp,prodisplay p202,0.1,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,prodisplay p203,0.1,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,prodisplay p223,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,va,16:9,0.0
hp,prodisplay p223a,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,va,16:9,0.0
hp,prodisplay p242va,0.18,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.3172690763052209,va,16:9,0.0
hp,prodisplay smartbuy p231,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,s1933,0.07,"{'width': 1366, 'height': 768}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,s2031,0.1,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,s2331,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,s240ml,0.176,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.2771084337349397,ips,16:9,0.0
hp,smartbuy p174,0.04,"{'width': 1280, 'height': 1024}",0.0909090909090909,0.1967871485943775,ips,5:4,0.0
hp,smartbuy v241,0.172,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,smartbuy z30i,0.3,"{'width': 2560, 'height': 1600}",0.0909090909090909,0.3172690763052209,ips,16:10,0.0
hp,t3m70aa#aba,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.2771084337349397,ips,16:9,0.0
hp,t3m84aa#aba,0.2,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.2369477911646586,ips,16:9,0.0
hp,t3u85aa,0.1139999999999999,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,v193b,0.07,"{'width': 1366, 'height': 768}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,v194,0.07,"{'width': 1366, 'height': 768}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,v270,0.24,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
hp,vh22,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,vh240a,0.176,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
hp,vh27,0.24,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
hp,w1707,0.04,"{'width': 1440, 'height': 900}",0.0909090909090909,0.3172690763052209,tn,16:10,0.0
hp,w2072a (a3m50aa#aba),0.1,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,w2207h,0.14,"{'width': 1680, 'height': 1050}",0.0909090909090909,0.1967871485943775,tn,16:10,0.0
hp,w2271d,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,w2371d,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,w2371d (b3a19aa#aba),0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,w5a12aa#aba,0.24,"{'width': 3840, 'height': 2160}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hp,z22i,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.3172690763052209,ips,16:9,0.0
hp,z22i (d7q14a4),0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.3172690763052209,ips,16:9,0.0
hp,z22n g2,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
hp,z23i(d7q13a8#aba),0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.3172690763052209,ips,16:9,0.0
hp,z23n,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.2771084337349397,ips,16:9,0.0
hp,z23n g2,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
hp,z24i,0.18,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.3172690763052209,ips,16:9,0.0
hp,z24i g2,0.18,"{'width': 1920, 'height': 1200}",0.0909090909090909,0.5582329317269076,ips,16:10,0.0
hp,z24n g2,0.18,"{'width': 1920, 'height': 1200}",0.0909090909090909,0.1967871485943775,ips,16:10,0.0
hp,z24nf,0.176,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.3172690763052209,ips,16:9,0.0
hp,z24nf g2,0.176,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.2128514056224899,ips,16:9,0.0
hp,z24s,0.18,"{'width': 3840, 'height': 2160}",0.0909090909090909,0.5582329317269076,ips,16:9,0.0
hp,z27,0.24,"{'width': 3840, 'height': 2160}",0.0909090909090909,0.3172690763052209,ips,16:9,0.0
hp,z27n,0.24,"{'width': 2560, 'height': 1440}",0.0909090909090909,0.5582329317269076,ips,16:9,0.0
hp,z27n g2,0.24,"{'width': 2560, 'height': 1440}",0.1363636363636363,0.2369477911646586,ips,16:9,0.0
hp,z27q,0.24,"{'width': 5120, 'height': 2880}",0.0909090909090909,0.5582329317269076,ips,16:9,0.0
hp,z27s,0.24,"{'width': 3840, 'height': 2160}",0.0909090909090909,0.2369477911646586,ips,16:9,0.0
hp,z32,0.33,"{'width': 3840, 'height': 2160}",0.0909090909090909,0.2369477911646586,ips,16:9,0.0
hp,z34c,0.38,"{'width': 3440, 'height': 1440}",0.0909090909090909,0.3172690763052209,ips,21:9,0.0
hp,zr2040w,0.1,"{'width': 1600, 'height': 900}",0.0909090909090909,0.2771084337349397,ips,16:9,0.0
hp,zr2240w,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.3172690763052209,ips,16:9,0.0
hp,zr22w,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.3172690763052209,ips,16:9,0.0
hp,zr2330w,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.5582329317269076,ips,16:9,0.0
hp,zr2440w,0.18,"{'width': 1920, 'height': 1200}",0.0909090909090909,0.2369477911646586,ips,16:10,0.0
hp,zr24w,0.18,"{'width': 1920, 'height': 1200}",0.0909090909090909,0.2771084337349397,ips,16:10,0.0
hp,zr2740w,0.24,"{'width': 2560, 'height': 1440}",0.0909090909090909,0.5582329317269076,ips,16:9,0.0
hp,zr30w,0.3,"{'width': 2560, 'height': 1600}",0.0909090909090909,0.2771084337349397,ips,16:10,0.0
hannspree,he195abb,0.07,"{'width': 1366, 'height': 768}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,he225dpb,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,he245dpb,0.172,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,he247dpb,0.172,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hf-237hpb,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hf-257hpb,0.192,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.0763052208835341,tn,16:9,0.0
hannspree,hf205dpb,0.1,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hf225dpb,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hf235dpb,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hf255dpb,0.192,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.0763052208835341,tn,16:9,0.0
hannspree,hh193dpb,0.08,"{'width': 1280, 'height': 1024}",0.0909090909090909,0.1967871485943775,tn,5:4,0.0
hannspree,hh241dpb,0.172,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hk241dpb,0.172,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hl161abb,0.012,"{'width': 1366, 'height': 768}",0.0909090909090909,0.6385542168674698,tn,16:9,0.0
hannspree,hl163abb,0.012,"{'width': 1366, 'height': 768}",0.0909090909090909,0.6385542168674698,tn,16:9,0.0
hannspree,hl190abb,0.07,"{'width': 1366, 'height': 768}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hl193abb,0.07,"{'width': 1366, 'height': 768}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hl196dbb,0.08,"{'width': 1280, 'height': 1024}",0.0909090909090909,0.1967871485943775,tn,5:4,0.0
hannspree,hl203dpb,0.1,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hl205abb,0.09,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hl227dbb,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hl229dpb,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hl248dpb,0.172,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hl249dpb,0.172,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hl269dpb,0.22,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hl272hpb,0.24,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.0763052208835341,tn,16:9,0.0
hannspree,hl273hpb,0.24,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.0763052208835341,tn,16:9,0.0
hannspree,hs233h3b,0.16,"{'width': 1920, 'height': 1080}",0.2727272727272727,0.1164658634538152,tn,16:9,0.0
hannspree,ht231dpbu,0.16,"{'width': 1920, 'height': 1080}",0.2727272727272727,0.1967871485943775,tn,16:9,0.0
hannspree,ht231hpbu,0.16,"{'width': 1920, 'height': 1080}",0.2727272727272727,0.1967871485943775,tn,16:9,0.0
hannspree,hw-173abb,0.04,"{'width': 1440, 'height': 900}",0.2727272727272727,0.1967871485943775,tn,16:10,0.0
hannspree,hw-191apb,0.08,"{'width': 1440, 'height': 900}",0.2727272727272727,0.1967871485943775,tn,16:10,0.0
hannspree,hx-191dpb,0.08,"{'width': 1280, 'height': 1024}",0.2727272727272727,0.1967871485943775,tn,5:4,0.0
hannspree,hx193dpb,0.08,"{'width': 1280, 'height': 1024}",0.2727272727272727,0.1967871485943775,tn,5:4,0.0
hannspree,hx194dpb,0.08,"{'width': 1280, 'height': 1024}",0.0909090909090909,0.1967871485943775,tn,5:4,0.0
hannspree,hz194apb,0.07,"{'width': 1366, 'height': 768}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hz201dpb,0.1,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,hz281hpb,0.25,"{'width': 1920, 'height': 1200}",0.0909090909090909,0.1164658634538152,tn,16:10,0.0
hannspree,sl231dpb,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
hannspree,sm198dpr,0.08,"{'width': 1440, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:10,0.0
hannspree,sm238dpr,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
jvc,dt-e17l4gu,0.04,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
kogan,kamn27cq1la,0.24,"{'width': 2560, 'height': 1440}",0.3454545454545454,0.1967871485943775,va,16:9,0.0
kogan,kamn49f14uhlc,0.6799999999999999,"{'width': 3840, 'height': 1080}",0.3454545454545454,0.3172690763052209,va,32:9,0.0
lg,19cnv42k-b,0.08,"{'width': 1440, 'height': 900}",0.0909090909090909,0.1967871485943775,va,16:10,0.0
lg,19cnv42k-bl,0.08,"{'width': 1440, 'height': 900}",0.0909090909090909,0.1967871485943775,va,16:10,0.0
lg,19en33s-b,0.07,"{'width': 1366, 'height': 768}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,19m35d-b,0.07,"{'width': 1366, 'height': 768}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,19m37d-b,0.07,"{'width': 1366, 'height': 768}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,19mb35d-b,0.08,"{'width': 1280, 'height': 1024}",0.0909090909090909,0.1967871485943775,ips,5:4,0.0
lg,20en33ts-b,0.09,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,20m35d-b,0.09,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,20m37d-b,0.09,"{'width': 1600, 'height': 900}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,22bk430h-b,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,22ea53vq,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,22ea63t-p,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,22eb23p-b,0.14,"{'width': 1680, 'height': 1050}",0.0909090909090909,0.1967871485943775,tn,16:10,0.0
lg,22eb23py-b,0.14,"{'width': 1680, 'height': 1050}",0.0909090909090909,0.1967871485943775,tn,16:10,0.0
lg,22ec33t-b,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,22en43t-b,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,22m34d-b,0.14,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,22m35d,0.14,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,22m45d,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,22mb35d-b,0.14,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,22mb35d-i,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,22mb35dm-i,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,22mb35p-b,0.14,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,22mb35p-i,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,22mb35pu-b,0.14,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,22mb35pu-i,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,22mb35py-i,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,22mb35y-i,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,22mb65p-b,0.14,"{'width': 1680, 'height': 1050}",0.0909090909090909,0.1967871485943775,tn,16:10,0.0
lg,22mc37d-b,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,22mc57hq-p,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,22mk430h-b,0.13,"{'width': 1920, 'height': 1080}",0.1363636363636363,0.1967871485943775,ips,16:9,0.0
lg,22mp47hq,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,22mp55hq-p,0.14,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,22mp57hq,0.14,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,22mp58vq-p,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,22mp68vq-p,0.13,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,23cav42k-bl,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.5582329317269076,ips,16:9,0.0
lg,23ea53v-p,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,23ea63v-p,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,23en43t-b,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,23et63b-w,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,23mb35pm-b,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,23md53d,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,23mp47hq,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,23mp48hq-p,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,23mp55hq-p,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,23mp57hq-p,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,23mp67vq,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,23mp68vq-p,0.16,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,24bk400h-b,0.18,"{'width': 1920, 'height': 1080}",0.1363636363636363,0.036144578313253,tn,16:9,0.0
lg,24ea53v-p,0.176,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,ips,16:9,0.0
lg,24eb23pm-b,0.18,"{'width': 1920, 'height': 1200}",0.0909090909090909,0.1967871485943775,ips,16:10,0.0
lg,24eb23py-b,0.18,"{'width': 1920, 'height': 1200}",0.0909090909090909,0.1967871485943775,ips,16:10,0.0
lg,24en33tw-b,0.172,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,24en33vw-b,0.172,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,24en43v-b,0.18,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,24gl600f-b,0.172,"{'width': 1920, 'height': 1080}",0.3454545454545454,0.036144578313253,tn,16:9,0.0
lg,24gm77,0.18,"{'width': 1920, 'height': 1080}",0.3454545454545454,0.036144578313253,tn,16:9,0.0
lg,24gm79g-b,0.18,"{'width': 1920, 'height': 1080}",0.3454545454545454,0.036144578313253,tn,16:9,0.0
lg,24m34d-b,0.172,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
lg,24m37d-b,0.172,"{'width': 1920, 'height': 1080}",0.0909090909090909,0.1967871485943775,tn,16:9,0.0
